,receptor,family,gene
1886,Na+/sulfate cotransporter,SLC13 family of sodium-dependent sulphate/carboxylate transporters,['SLC13A1']
1887,Na+/dicarboxylate cotransporter 1,SLC13 family of sodium-dependent sulphate/carboxylate transporters,['SLC13A2']
1888,Na+/dicarboxylate cotransporter 3,SLC13 family of sodium-dependent sulphate/carboxylate transporters,['SLC13A3']
1889,Na+/sulfate cotransporter,SLC13 family of sodium-dependent sulphate/carboxylate transporters,['SLC13A4']
1890,Na+/citrate cotransporter,SLC13 family of sodium-dependent sulphate/carboxylate transporters,['SLC13A5']
1891,Kidney urea transporter,SLC14 family of facilitative urea transporters,"['SLC14A2', 'SLC14A2']"
1892,Peptide transporter 1,SLC15 family of peptide transporters,['SLC15A1']
1893,Peptide transporter 2,SLC15 family of peptide transporters,['SLC15A2']
1894,Peptide transporter 4,SLC15 family of peptide transporters,['SLC15A4']
1895,Monocarboxylate transporter 1,SLC16 family of monocarboxylate transporters,['SLC16A1']
1896,Monocarboxylate transporter 2,SLC16 family of monocarboxylate transporters,['SLC16A7']
1897,Monocarboxylate transporter 3,SLC16 family of monocarboxylate transporters,['SLC16A8']
1898,Monocarboxylate transporter 4,SLC16 family of monocarboxylate transporters,['SLC16A3']
1899,Monocarboxylate transporter 5,SLC16 family of monocarboxylate transporters,['SLC16A4']
1900,Monocarboxylate transporter 6,SLC16 family of monocarboxylate transporters,['SLC16A5']
1901,Monocarboxylate transporter 7,SLC16 family of monocarboxylate transporters,['SLC16A6']
1902,Monocarboxylate transporter 8,SLC16 family of monocarboxylate transporters,['SLC16A2']
1903,Monocarboxylate transporter 10,SLC16 family of monocarboxylate transporters,['SLC16A10']
1904,Monocarboxylate transporter 11,SLC16 family of monocarboxylate transporters,['ENSGALG00000015045']
1905,Monocarboxylate transporter 12,SLC16 family of monocarboxylate transporters,['SLC16A12']
1906,Monocarboxylate transporter 13,SLC16 family of monocarboxylate transporters,['SLC16A13']
1907,Monocarboxylate transporter 14,SLC16 family of monocarboxylate transporters,['SLC16A14']
1908,Vesicular monoamine transporter 1,SLC18 family of vesicular amine transporters,['SLC18A1']
1909,Vesicular monoamine transporter 2,SLC18 family of vesicular amine transporters,['SLC18A2']
1910,Vesicular acetylcholine transporter,SLC18 family of vesicular amine transporters,['SLC18A3']
1911,Vesicular polyamine transporter,SLC18 family of vesicular amine transporters,['SLC18B1']
1912,Reduced folate transporter 1,SLC19 family of vitamin transporters,['SLC19A1']
1913,Thiamine transporter 1,SLC19 family of vitamin transporters,['SLC19A2']
1914,Thiamine transporter 2,SLC19 family of vitamin transporters,"['ENSGALG00000003025', 'ENSGALG00000021092']"
1915,Sodium-dependent phosphate transporter 1,SLC20 family of sodium-dependent phosphate transporters,['SLC20A1']
1916,Sodium-dependent phosphate transporter 2,SLC20 family of sodium-dependent phosphate transporters,['SLC20A2']
1917,Sodium-dependent vitamin C transporter 1,SLC23 family of ascorbic acid transporters,['SLC23A1']
1918,Sodium-dependent vitamin C transporter 2,SLC23 family of ascorbic acid transporters,['SLC23A2']
1919,Sodium-dependent vitamin C transporter 3,SLC23 family of ascorbic acid transporters,['SLC23A3']
1920,Sodium-dependent nucleobase transporter,SLC23 family of ascorbic acid transporters,['ENSGALG00000011717']
1921,Sodium/potassium/calcium exchanger 1,SLC24 family of sodium/potassium/calcium exchangers,['SLC24A1']
1922,Sodium/potassium/calcium exchanger 2,SLC24 family of sodium/potassium/calcium exchangers,['SLC24A2']
1923,Sodium/potassium/calcium exchanger 3,SLC24 family of sodium/potassium/calcium exchangers,['SLC24A3']
1924,Sodium/potassium/calcium exchanger 4,SLC24 family of sodium/potassium/calcium exchangers,['SLC24A4']
1925,Sodium/potassium/calcium exchanger 5,SLC24 family of sodium/potassium/calcium exchangers,['SLC24A5']
1926,Fatty acid transport protein 1,SLC27 family of fatty acid transporters,['SLC27A1']
1927,Fatty acid transport protein 2,SLC27 family of fatty acid transporters,['ENSGALG00000050921']
1928,Fatty acid transport protein 3,SLC27 family of fatty acid transporters,['SLC27A3']
1929,Fatty acid transport protein 4,SLC27 family of fatty acid transporters,['SLC27A4']
1930,Fatty acid transport protein 5,SLC27 family of fatty acid transporters,"['ENSGALG00000034772', 'ENSGALG00000050737']"
1931,Fatty acid transport protein 6,SLC27 family of fatty acid transporters,['SLC27A6']
1932,Sodium/nucleoside cotransporter 1,SLC28 family,['ENSGALG00000030863']
1933,Sodium/nucleoside cotransporter 2,SLC28 family,['ENSGALG00000030863']
1934,Solute carrier family 28 member 3,SLC28 family,['SLC28A3']
1935,Equilibrative nucleoside transporter 1,SLC29 family,['SLC29A1']
1936,Equilibrative nucleoside transporter 3,SLC29 family,['SLC29A3']
1937,Plasma membrane monoamine transporter,SLC29 family,['SLC29A4']
1938,Zinc transporter 1,SLC30 zinc transporter family,['SLC30A1']
1939,Zinc transporter 2,SLC30 zinc transporter family,['SLC30A2']
1940,Zinc transporter 3,SLC30 zinc transporter family,['SLC30A3']
1941,Zinc transporter 4,SLC30 zinc transporter family,['SLC30A4']
1942,Zinc transporter 5,SLC30 zinc transporter family,['SLC30A5']
1943,Zinc transporter 6,SLC30 zinc transporter family,['SLC30A6']
1944,Zinc transporter 7,SLC30 zinc transporter family,['SLC30A7']
1945,Zinc transporter 8,SLC30 zinc transporter family,['SLC30A8']
1946,Zinc transporter 9,SLC30 zinc transporter family,['SLC30A9']
1947,Zinc transporter 10,SLC30 zinc transporter family,['SLC30A10']
1948,Copper transporter 1,SLC31 family of copper transporters,['SLC31A1']
1949,Copper transporter 2,SLC31 family of copper transporters,['SLC31A2']
1950,Vesicular inhibitory amino acid transporter,SLC32 vesicular inhibitory amino acid transporter,['SLC32A1']
1951,AcetylCoA transporter,SLC33 acetylCoA transporter,['ENSGALG00000010302']
1952,Sodium phosphate 1,SLC34 family of sodium phosphate co-transporters,['SLC34A1']
1953,Sodium phosphate 2,SLC34 family of sodium phosphate co-transporters,['SLC34A2']
1954,CMP-sialic acid transporter,SLC35 family of nucleotide sugar transporters,['SLC35A1']
1955,UDP-galactose transporter,SLC35 family of nucleotide sugar transporters,['ENSGALG00000043971']
1956,UDP-N-acetylglucosamine transporter,SLC35 family of nucleotide sugar transporters,['SLC35A3']
1957,FLJ11130,SLC35 family of nucleotide sugar transporters,['SLC35A5']
1958,UGTREL1,SLC35 family of nucleotide sugar transporters,['SLC35B1']
1959,PAPS transporter 1,SLC35 family of nucleotide sugar transporters,['SLC35B2']
1960,PAPS transporter 2,SLC35 family of nucleotide sugar transporters,['SLC35B3']
1961,YEA,SLC35 family of nucleotide sugar transporters,['SLC35B4']
1962,GDP-Fucose transporter,SLC35 family of nucleotide sugar transporters,['SLC35C1']
1963,OVCOV1,SLC35 family of nucleotide sugar transporters,['SLC35C2']
1964,UDP-glucuronic acid/UDP-N-acetylgalactosamine dual transporter,SLC35 family of nucleotide sugar transporters,['SLC35D1']
1965,HFRC1,SLC35 family of nucleotide sugar transporters,['ENSGALG00000052503']
1966,Fringe connection-like protein 1,SLC35 family of nucleotide sugar transporters,['SLC35D3']
1967,solute carrier family 35 member E1,SLC35 family of nucleotide sugar transporters,['SLC35E1']
1968,solute carrier family 35 member E2B,SLC35 family of nucleotide sugar transporters,['SLC35E2B']
1969,solute carrier family 35 member E3,SLC35 family of nucleotide sugar transporters,['SLC35E3']
1970,solute carrier family 35 member E4,SLC35 family of nucleotide sugar transporters,['SLC35E4']
1971,solute carrier family 35 member F1,SLC35 family of nucleotide sugar transporters,['SLC35F1']
1972,solute carrier family 35 member F2,SLC35 family of nucleotide sugar transporters,['SLC35F2']
1973,solute carrier family 35 member F4,SLC35 family of nucleotide sugar transporters,['SLC35F4']
1974,solute carrier family 35 member F5,SLC35 family of nucleotide sugar transporters,['SLC35F5']
1975,solute carrier family 35 member G1,SLC35 family of nucleotide sugar transporters,['SLC35G1']
1976,solute carrier family 35 member G2,SLC35 family of nucleotide sugar transporters,['SLC35G2']
1977,Proton-coupled Amino acid Transporter 1,SLC36 family of proton-coupled amino acid transporters,['SLC36A1']
1978,Proton-coupled Amino acid Transporter 2,SLC36 family of proton-coupled amino acid transporters,['ENSGALG00000019958']
1979,Proton-coupled Amino acid Transporter 3,SLC36 family of proton-coupled amino acid transporters,['ENSGALG00000019958']
1980,Proton-coupled Amino acid Transporter 4,SLC36 family of proton-coupled amino acid transporters,['SLC36A4']
1981,Glycerol-3-phosphate transporter,SLC37 family of phosphosugar/phosphate exchangers,['SLC37A1']
1982,Sugar phosphate exchanger 2,SLC37 family of phosphosugar/phosphate exchangers,['SLC37A2']
1983,Sugar phosphate exchanger 3,SLC37 family of phosphosugar/phosphate exchangers,['SLC37A3']
1984,Glucose-6-phosphate transporter,SLC37 family of phosphosugar/phosphate exchangers,['SLC37A4']
1985,Zinc transporter 3,SLC39 family of metal ion transporters,['SLC39A3']
1986,Zinc transporter 6,SLC39 family of metal ion transporters,['SLC39A6']
1987,Zinc transporter 7,SLC39 family of metal ion transporters,['ENSGALG00000047574']
1988,Zinc transporter 8,SLC39 family of metal ion transporters,['SLC39A8']
1989,Zinc transporter 9,SLC39 family of metal ion transporters,['SLC39A9']
1990,Zinc transporter 10,SLC39 family of metal ion transporters,['SLC39A10']
1991,Zinc transporter 11,SLC39 family of metal ion transporters,['SLC39A11']
1992,Zinc transporter 12,SLC39 family of metal ion transporters,['SLC39A12']
1993,Zinc transporter 13,SLC39 family of metal ion transporters,['SLC39A13']
1994,Zinc transporter 14,SLC39 family of metal ion transporters,['SLC39A14']
1995,rBAT,SLC3 family,['SLC3A1']
1996,Ferroportin,SLC40 iron transporter,"['SLC40A1', 'SLC40A1']"
1997,Solute carrier family 41 member 1,SLC41 family of divalent cation transporters,['SLC41A1']
1998,Solute carrier family 41 member 2,SLC41 family of divalent cation transporters,['SLC41A2']
1999,Solute carrier family 41 member 3,SLC41 family of divalent cation transporters,['SLC41A3']
2000,Ammonium transporter Rh type A,SLC42 family of Rhesus glycoprotein ammonium transporters,['RHAG']
2001,Ammonium transporter Rh type B,SLC42 family of Rhesus glycoprotein ammonium transporters,['RHBG']
2002,Ammonium transporter Rh type C,SLC42 family of Rhesus glycoprotein ammonium transporters,['RHCG']
2003,L-type amino acid transporter 4,SLC43 family of large neutral amino acid transporters,['SLC43A2']
2004,Solute carrier family 43 member 3,SLC43 family of large neutral amino acid transporters,['SLC43A3']
2005,Choline transporter-like 1,SLC44 choline transporter-like family,['SLC44A1']
2006,Choline transporter-like 2,SLC44 choline transporter-like family,['SLC44A2']
2007,Choline transporter-like 3,SLC44 choline transporter-like family,['SLC44A3']
2008,Membrane-associated transporter protein,SLC45 family of putative sugar transporters,['SLC45A2']
2009,Solute carrier family 45 member 3,SLC45 family of putative sugar transporters,['SLC45A3']
2010,Solute carrier family 45 member 4,SLC45 family of putative sugar transporters,['SLC45A4']
2011,Proton-coupled folate transporter,SLC46 family of folate transporters,['SLC46A1']
2012,Thymic stromal co-transporter,SLC46 family of folate transporters,['SLC46A2']
2013,SLC46A3,SLC46 family of folate transporters,['SLC46A3']
2014,MATE2,SLC47 family of multidrug and toxin extrusion transporters,['SLC47A1']
2015,Heme transporter,SLC48 heme transporter,['SLC48A1']
2016,"Feline leukemia virus subgroup C cellular receptor family, member 2",SLC49 family of FLVCR-related heme transporters,['FLVCR2']
2017,Major facilitator superfamily domain containing 7,SLC49 family of FLVCR-related heme transporters,['SLC49A3']
2018,Disrupted in renal carcinoma 2,SLC49 family of FLVCR-related heme transporters,['SLC49A4']
2019,Organic solute transporter subunit α,SLC51 family of steroid-derived molecule transporters,['SLC51A']
2020,solute carrier family 52 member 3,SLC52 family of riboflavin transporters,['SLC52A3']
2021,xenotropic and polytropic retrovirus receptor 1,SLC53 Phosphate carriers,['XPR1']
2022,mitochondrial pyruvate carrier 1,SLC54 Mitochondrial pyruvate carriers,['MPC1L']
2023,mitochondrial pyruvate carrier 2,SLC54 Mitochondrial pyruvate carriers,['MPC2']
2024,leucine zipper and EF-hand containing transmembrane protein 1,SLC55 Mitochondrial cation/proton exchangers,['LETM1']
2025,leucine zipper and EF-hand containing transmembrane protein 2,SLC55 Mitochondrial cation/proton exchangers,['LETM2']
2026,LETM1 domain containing 1,SLC55 Mitochondrial cation/proton exchangers,['LETMD1']
2027,sideroflexin 1,SLC56 Sideroflexins,['SFXN1']
2028,sideroflexin 2,SLC56 Sideroflexins,"['SFXN2', 'SFXN2']"
2029,sideroflexin 3,SLC56 Sideroflexins,['SFXN3']
2030,sideroflexin 5,SLC56 Sideroflexins,['SFXN5']
2031,NIPA magnesium transporter 1,SLC57 NiPA-like magnesium transporter family,['NIPA1']
2032,NIPA magnesium transporter 2,SLC57 NiPA-like magnesium transporter family,['NIPA2']
2033,NIPA like domain containing 1,SLC57 NiPA-like magnesium transporter family,['NIPAL1']
2034,NIPA like domain containing 2,SLC57 NiPA-like magnesium transporter family,['NIPAL2']
2035,NIPA like domain containing 3,SLC57 NiPA-like magnesium transporter family,['NIPAL3']
2036,NIPA like domain containing 4,SLC57 NiPA-like magnesium transporter family,['NIPAL4']
2037,magnesium transporter 1,SLC58 MagT-like magnesium transporter family,['MAGT1']
2038,tumor suppressor candidate 3,SLC58 MagT-like magnesium transporter family,['TUSC3']
2039,major facilitator superfamily domain containing 2A,SLC59 Sodium-dependent lysophosphatidylcholine symporter family,['MFSD2A']
2040,major facilitator superfamily domain containing 2B,SLC59 Sodium-dependent lysophosphatidylcholine symporter family,['MFSD2B']
2041,major facilitator superfamily domain containing 4A,SLC60 Glucose transporters,['MFSD4A']
2042,major facilitator superfamily domain containing 4B,SLC60 Glucose transporters,['MFSD4B']
2043,major facilitator superfamily domain containing 5,SLC61 Molybdate transporter family,['MFSD5']
2044,ANKH inorganic pyrophosphate transport regulator,SLC62 Pyrophosphate transporters,['ANKH']
2045,sphingolipid transporter 2,SLC63 Sphingosine phosphate transporters,['SPNS2']
2046,sphingolipid transporter 3 (putative),SLC63 Sphingosine phosphate transporters,['SPNS3']
2047,transmembrane protein 165,SLC64 Golgi Ca2+/H+ exchangers,['TMEM165']
2048,NPC intracellular cholesterol transporter 1,SLC65 NPC-type cholesterol transporters,['NPC1']
2049,High affinity cationic amino acid transporter 1,SLC7 family,['SLC7A1']
2050,Low affinity cationic amino acid transporter 2,SLC7 family,['SLC7A2']
2051,Cationic amino acid transporter 3,SLC7 family,['SLC7A3']
2052,Cationic amino acid transporter 4,SLC7 family,['SLC7A4']
2053,Probable cationic amino acid transporter,SLC7 family,['SLC7A14']
2054,L-type amino acid transporter 1,SLC7 family,['SLC7A5']
2055,L-type amino acid transporter 2,SLC7 family,['ENSGALG00000053903']
2056,y+L amino acid transporter 2,SLC7 family,"['ENSGALG00000029324', 'ENSGALG00000050882']"
2057,"b0,+-type amino acid transporter 1",SLC7 family,['SLC7A9']
2058,Asc-type amino acid transporter 1,SLC7 family,['SLC7A10']
2059,Cystine/glutamate transporter,SLC7 family,['SLC7A11']
2060,AGT1,SLC7 family,"['ENSGALG00000004360', 'ENSGALG00000012847', 'ENSGALG00000034806']"
2061,Sodium/calcium exchanger 1,SLC8 family of sodium/calcium exchangers,['SLC8A1']
2062,Sodium/calcium exchanger 2,SLC8 family of sodium/calcium exchangers,['SLC8A2']
2063,Sodium/calcium exchanger 3,SLC8 family of sodium/calcium exchangers,['SLC8A3']
2064,Sodium/hydrogen exchanger 1,SLC9 family of sodium/hydrogen exchangers,['SLC9A1']
2065,Sodium/hydrogen exchanger 2,SLC9 family of sodium/hydrogen exchangers,['SLC9A2']
2066,Sodium/hydrogen exchanger 3,SLC9 family of sodium/hydrogen exchangers,['SLC9A3']
2067,Sodium/hydrogen exchanger 5,SLC9 family of sodium/hydrogen exchangers,['SLC9A5']
2068,Sodium/hydrogen exchanger 6,SLC9 family of sodium/hydrogen exchangers,['SLC9A6']
2069,Sodium/hydrogen exchanger 7,SLC9 family of sodium/hydrogen exchangers,['SLC9A7']
2070,Sodium/hydrogen exchanger 8,SLC9 family of sodium/hydrogen exchangers,['SLC9A8']
2071,Sodium/hydrogen exchanger 9,SLC9 family of sodium/hydrogen exchangers,['SLC9A9']
2072,solute carrier family 9 member B1,SLC9 family of sodium/hydrogen exchangers,['ENSGALG00000012319']
2073,solute carrier family 9 member B2,SLC9 family of sodium/hydrogen exchangers,['ENSGALG00000012319']
2074,OATP1C1,SLCO family of organic anion transporting polypeptides,['SLCO1C1']
2075,OATP2A1,SLCO family of organic anion transporting polypeptides,['SLCO2A1']
2076,OATP2B1,SLCO family of organic anion transporting polypeptides,['SLCO2B1']
2077,OATP3A1,SLCO family of organic anion transporting polypeptides,['SLCO3A1']
2078,OATP4A1,SLCO family of organic anion transporting polypeptides,['SLCO4A1']
2079,OATP4C1,SLCO family of organic anion transporting polypeptides,['ENSGALG00000026768']
2080,OATP5A1,SLCO family of organic anion transporting polypeptides,['ENSGALG00000029842']
2081,OATP6A1,SLCO family of organic anion transporting polypeptides,['ENSGALG00000026768']
2082,Electrogenic sodium bicarbonate cotransporter 1,Sodium-dependent HCO3- transporters,['SLC4A4']
2083,Electrogenic sodium bicarbonate cotransporter 4,Sodium-dependent HCO3- transporters,['SLC4A5']
2084,Electroneutral sodium bicarbonate cotransporter 1,Sodium-dependent HCO3- transporters,['SLC4A7']
2085,Electroneutral sodium bicarbonate cotransporter 2,Sodium-dependent HCO3- transporters,['SLC4A10']
2086,NBCBE,Sodium-dependent HCO3- transporters,['SLC4A8']
2087,NaBC1,Sodium-dependent HCO3- transporters,['SLC4A11']
2088,SGLT6,Sodium myo-inositol cotransporter transporters,['SLC5A11']
2089,NIS,"Sodium iodide symporter, sodium-dependent multivitamin transporter and sodium-coupled monocarboxylate transporters",['SLC5A5']
2090,SMVT,"Sodium iodide symporter, sodium-dependent multivitamin transporter and sodium-coupled monocarboxylate transporters",['SLC5A6']
2091,SMCT1,"Sodium iodide symporter, sodium-dependent multivitamin transporter and sodium-coupled monocarboxylate transporters",['SLC5A8']
2092,SMCT2,"Sodium iodide symporter, sodium-dependent multivitamin transporter and sodium-coupled monocarboxylate transporters",['SLC5A12']
2093,sodium-coupled neutral amino acid transporter 1,System A-like transporters,['SLC38A1']
2094,sodium-coupled neutral amino acid transporter 2,System A-like transporters,['SLC38A2']
2095,sodium-coupled neutral amino acid transporter 4,System A-like transporters,['SLC38A4']
2096,Sodium-coupled neutral amino acid transporter 3,System N-like transporters,['SLC38A3']
2097,Vesicular glutamate transporter 2,Vesicular glutamate transporters (VGLUTs),['SLC17A6']
2098,Vesicular glutamate transporter 3,Vesicular glutamate transporters (VGLUTs),['SLC17A8']
2099,Vesicular nucleotide transporter,Vesicular nucleotide transporter,['SLC17A9']
2100,V-type ATPase V1 motor A subunit,V-type ATPase,['ATP6V1A']
2101,V-type ATPase V1 motor B2 subunit,V-type ATPase,['ATP6V1B2']
2102,V-type ATPase V1 motor C1 subunit,V-type ATPase,['ATP6V1C1']
2103,V-type ATPase V1 motor C2 subunit,V-type ATPase,['ATP6V1C2']
2104,V-type ATPase V1 motor D subunit,V-type ATPase,['ATP6V1D']
2105,V-type ATPase V1 motor E1 subunit,V-type ATPase,['ATP6V1E1']
2106,V-type ATPase V1 motor E2 subunit,V-type ATPase,['ATP6V1E1']
2107,V-type ATPase V1 motor G1 subunit,V-type ATPase,['ATP6V1G1']
2108,V-type ATPase V1 motor G3 subunit,V-type ATPase,['ATP6V1G3']
2109,V-type ATPase V1 motor H subunit,V-type ATPase,['ATP6V1H']
2110,V-type ATPase V0 motor a1 subunit,V-type ATPase,['ATP6V0A1']
2111,V-type ATPase V0 motor a2 subunit,V-type ATPase,['ATP6V0A2']
2112,V-type ATPase V0 motor a3 subunit,V-type ATPase,['TCIRG1']
2113,V-type ATPase V0 motor a4 subunit,V-type ATPase,['ATP6V0A4']
2114,V-type ATPase V0 motor b subunit,V-type ATPase,['ATP6V0B']
2115,V-type ATPase V0 motor c subunit,V-type ATPase,['ATP6V0C']
2116,V-type ATPase V0 motor d1 subunit,V-type ATPase,['ATP6V0D1']
2117,V-type ATPase V0 motor d2 subunit,V-type ATPase,['ATP6V0D2']
2118,V-type ATPase V0 motor e1 subunit,V-type ATPase,['ATP6V0E1']
2119,V-type ATPase V0 motor e2 subunit,V-type ATPase,['ATP6V0E2']
2120,CD38,Abscisic acid receptor complex,['CD38']
2121,LanC like 2,Abscisic acid receptor complex,['LANCL2']
2122,Adipo1 receptor,Adiponectin receptors,['ADIPOR1']
2123,Adipo2 receptor,Adiponectin receptors,['ADIPOR2']
2124,Aryl hydrocarbon receptor,Aryl hydrocarbon receptor complex,['AHR']
2125,"nuclear factor, erythroid 2 like 2",Basic leucine zipper domain TFs,['NFE2L2']
2126,BCL2 apoptosis regulator,B-cell lymphoma 2 (Bcl-2) protein family,['BCL2']
2127,Bcl-2-like 1,B-cell lymphoma 2 (Bcl-2) protein family,['BCL2L1']
2128,coagulation factor V,Blood coagulation components,['F5']
2129,coagulation factor VIII,Blood coagulation components,['F8']
2130,serpin family C member 1,Blood coagulation components,['SERPINC1']
2131,BCL6 transcription repressor,BTB (POZ) domain containing TFs,['BCL6']
2132,transthyretin,Carrier proteins,"['TTR', 'ENSGALG00000044733']"
2133,CD1d molecule,CD molecules,"['CD1C', 'CD1B']"
2134,CD2,CD molecules,['SLAMF8']
2135,CD3e,CD molecules,['CD3E']
2136,CD4,CD molecules,['CD4']
2137,CD6,CD molecules,['ENSGALG00000043016']
2138,CD28,CD molecules,['CD28']
2139,CD38,CD molecules,['CD38']
2140,CD47,CD molecules,['CD47']
2141,neural cell adhesion molecule 1 (CD56),CD molecules,['NCAM1']
2142,CD74,CD molecules,['CD74']
2143,CD79B,CD molecules,['CD79B']
2144,CD86,CD molecules,['CD86']
2145,Fc fragment of IgA receptor,CD molecules,"['ENSGALG00000029868', 'ENSGALG00000030636', 'ENSGALG00000031289', 'ENSGALG00000031624', 'ENSGALG00000032041', 'ENSGALG00000032371', 'ENSGALG00000032820', 'ENSGALG00000032862', 'CHIR-B3', 'ENSGALG00000033375', 'ENSGALG00000033729', 'ENSGALG00000033787', 'ENSGALG00000034411', 'ENSGALG00000037650', 'ENSGALG00000037731', 'ENSGALG00000038256', 'ENSGALG00000038975', 'ENSGALG00000039298', 'ENSGALG00000039504', 'ENSGALG00000039866', 'ENSGALG00000041342', 'ENSGALG00000041961', 'ENSGALG00000042500', 'ENSGALG00000044093', 'ENSGALG00000044439', 'ENSGALG00000044626', 'ENSGALG00000044644', 'ENSGALG00000044662', 'ENSGALG00000044709', 'CHIR-B5', 'ENSGALG00000044984', 'ENSGALG00000045087', 'ENSGALG00000045090', 'ENSGALG00000045164', 'ENSGALG00000045468', 'CHIR-B6', 'ENSGALG00000045686', 'ENSGALG00000045823', 'ENSGALG00000046106', 'ENSGALG00000046135', 'ENSGALG00000046490', 'ENSGALG00000046502', 'ENSGALG00000046627', 'ENSGALG00000046735', 'ENSGALG00000046785', 'ENSGALG00000046865', 'ENSGALG00000046983', 'ENSGALG00000047135', 'ENSGALG00000047180', 'ENSGALG00000047192', 'ENSGALG00000047202', 'CHIR-IG1-5', 'ENSGALG00000047431', 'ENSGALG00000047438', 'ENSGALG00000047508', 'ENSGALG00000047597', 'ENSGALG00000047648', 'ENSGALG00000047699', 'ENSGALG00000047838', 'ENSGALG00000047927', 'ENSGALG00000048126', 'ENSGALG00000048139', 'ENSGALG00000048198', 'ENSGALG00000048491', 'ENSGALG00000048562', 'ENSGALG00000048677', 'ENSGALG00000048752', 'ENSGALG00000048767', 'ENSGALG00000048791', 'ENSGALG00000048818', 'ENSGALG00000048863', 'ENSGALG00000048884', 'ENSGALG00000048941', 'ENSGALG00000048989', 'ENSGALG00000049046', 'ENSGALG00000049047', 'ENSGALG00000049120', 'ENSGALG00000049317', 'ENSGALG00000049325', 'ENSGALG00000049362', 'ENSGALG00000049503', 'CHIR-B2', 'ENSGALG00000049846', 'ENSGALG00000050090', 'ENSGALG00000050179', 'ENSGALG00000050192', 'ENSGALG00000050408', 'ENSGALG00000050467', 'ENSGALG00000050569', 'ENSGALG00000050595', 'ENSGALG00000050638', 'ENSGALG00000050779', 'ENSGALG00000050785', 'ENSGALG00000050820', 'ENSGALG00000050824', 'ENSGALG00000050896', 'ENSGALG00000050915', 'CHIR-AB1', 'ENSGALG00000051010', 'ENSGALG00000051284', 'ENSGALG00000051595', 'ENSGALG00000051602', 'ENSGALG00000051622', 'ENSGALG00000051627', 'ENSGALG00000051661', 'ENSGALG00000051713', 'ENSGALG00000051950', 'ENSGALG00000051974', 'ENSGALG00000052010', 'ENSGALG00000052092', 'ENSGALG00000052105', 'ENSGALG00000052122', 'ENSGALG00000052141', 'ENSGALG00000052270', 'ENSGALG00000052357', 'ENSGALG00000052373', 'ENSGALG00000052430', 'ENSGALG00000052568', 'ENSGALG00000052585', 'ENSGALG00000052621', 'ENSGALG00000052703', 'ENSGALG00000052808', 'ENSGALG00000052814', 'ENSGALG00000053042', 'ENSGALG00000053052', 'ENSGALG00000053180', 'ENSGALG00000053277', 'ENSGALG00000053283', 'ENSGALG00000053284', 'ENSGALG00000053380', 'ENSGALG00000053381', 'ENSGALG00000053566', 'ENSGALG00000053626', 'ENSGALG00000053708', 'ENSGALG00000053734', 'ENSGALG00000053792', 'ENSGALG00000054095', 'ENSGALG00000054157', 'ENSGALG00000054158', 'CHIR-A2', 'ENSGALG00000054195', 'ENSGALG00000054298', 'ENSGALG00000054321', 'ENSGALG00000054384', 'ENSGALG00000054391', 'ENSGALG00000054588', 'ENSGALG00000054615', 'ENSGALG00000054710', 'ENSGALG00000054765', 'ENSGALG00000054769', 'ENSGALG00000054782', 'ENSGALG00000055001', 'ENSGALG00000055118']"
2146,semaphorin 4D (CD100),CD molecules,['SEMA4D']
2147,endoglin (CD105),CD molecules,['ENG']
2148,cytotoxic T-lymphocyte-associated protein 4 (CD152),CD molecules,['CTLA4']
2149,killer cell lectin like receptor C1 (CD159a),CD molecules,"['ENSGALG00000014722', 'ENSGALG00000042449', 'ENSGALG00000042611', 'ENSGALG00000042684', 'ENSGALG00000044569', 'Y-LEC1', 'ENSGALG00000044630', 'ENSGALG00000045540', 'ENSGALG00000047623', 'ENSGALG00000047794', 'ENSGALG00000050091', 'CLC2DL3', 'ENSGALG00000051297', 'ENSGALG00000052376', 'ENSGALG00000053510']"
2150,LAG3 (CD223),CD molecules,['LAG3']
2151,B7-H3 (CD276),CD molecules,['CD276']
2152,ICOS (CD278),CD molecules,['ICOS']
2153,programmed cell death 1 (CD279),CD molecules,"['ENSGALG00000046559', 'ENSGALG00000046559']"
2154,CS1 (CD319),CD molecules,['ENSGALG00000006229']
2155,cryptochrome circadian regulator 1,Circadian clock proteins,['CRY1']
2156,claudin 18,Claudins,['CLDN18']
2157,RAS guanyl releasing protein 1,EF-hand domain containing proteins,['RASGRP1']
2158,S100 calcium binding protein A11,EF-hand domain containing proteins,['S100A11']
2159,fatty acid binding protein 1,Fatty acid-binding proteins,['FABP1']
2160,fatty acid binding protein 2,Fatty acid-binding proteins,['FABP2']
2161,fatty acid binding protein 3,Fatty acid-binding proteins,['FABP3']
2162,fatty acid binding protein 4,Fatty acid-binding proteins,['FABP4']
2163,fatty acid binding protein 5,Fatty acid-binding proteins,['FABP5']
2164,fatty acid binding protein 6,Fatty acid-binding proteins,['FABP6']
2165,fatty acid binding protein 7,Fatty acid-binding proteins,['FABP7']
2166,peripheral myelin protein 2,Fatty acid-binding proteins,['FABP9']
2167,retinol binding protein 1,Fatty acid-binding proteins,['RBP1']
2168,retinol binding protein 2,Fatty acid-binding proteins,['RBP2']
2169,retinol binding protein 3,Fatty acid-binding proteins,['RBP3']
2170,retinol binding protein 4,Fatty acid-binding proteins,['RBP4A']
2171,retinol binding protein 7,Fatty acid-binding proteins,['RBP7']
