,receptor,family,gene
1842,Carnitine/acylcarnitine carrier,Mitochondrial amino acid transporter subfamily,['SLC25A20']
1843,ORNT3,Mitochondrial amino acid transporter subfamily,['SLC25A29']
1844,SLC25A38,Mitochondrial amino acid transporter subfamily,['SLC25A38']
1845,CGI-69,Mitochondrial amino acid transporter subfamily,['SLC25A39']
1846,MCFP,Mitochondrial amino acid transporter subfamily,['SLC25A40']
1847,SLC25A45,Mitochondrial amino acid transporter subfamily,['SLC25A45']
1848,Mitochondrial citrate transporter,Mitochondrial di- and tri-carboxylic acid transporter subfamily,['SLC25A1']
1849,Mitochondrial dicarboxylate transporter,Mitochondrial di- and tri-carboxylic acid transporter subfamily,['ENSACAG00000010703']
1850,Mitochondrial oxoglutarate carrier,Mitochondrial di- and tri-carboxylic acid transporter subfamily,['SLC25A11']
1851,Mitochondrial oxodicarboxylate carrier,Mitochondrial di- and tri-carboxylic acid transporter subfamily,['SLC25A21']
1852,SLC25A34,Mitochondrial di- and tri-carboxylic acid transporter subfamily,['SLC25A34']
1853,SLC25A35,Mitochondrial di- and tri-carboxylic acid transporter subfamily,['SLC25A35']
1854,Mitochondrial adenine nucleotide translocator 1,Mitochondrial nucleotide transporter subfamily,['SLC25A4']
1855,Mitochondrial adenine nucleotide translocator 2,Mitochondrial nucleotide transporter subfamily,['SLC25A5']
1856,Mitochondrial adenine nucleotide translocator 4,Mitochondrial nucleotide transporter subfamily,['SLC25A31']
1857,Graves disease carrier,Mitochondrial nucleotide transporter subfamily,['DNA2']
1858,Peroxisomal membrane protein,Mitochondrial nucleotide transporter subfamily,['SLC25A17']
1859,Deoxynucleotide carrier 1,Mitochondrial nucleotide transporter subfamily,['SLC25A19']
1860,S-Adenosylmethionine carrier,Mitochondrial nucleotide transporter subfamily,['SLC25A26']
1861,Mitochondrial phosphate carrier 1,Mitochondrial nucleotide transporter subfamily,"['ENSACAG00000000721', 'ENSACAG00000005628']"
1862,Mitochondrial phosphate carrier 2,Mitochondrial nucleotide transporter subfamily,['SLC25A23']
1863,MFT,Mitochondrial nucleotide transporter subfamily,['ENSACAG00000009436']
1864,PNC1,Mitochondrial nucleotide transporter subfamily,['SLC25A33']
1865,SLC25A36,Mitochondrial nucleotide transporter subfamily,['SLC25A36']
1866,Mitochondrial phosphate carrier,Mitochondrial phosphate transporters,['SLC25A3']
1867,Uncoupling protein 2,Mitochondrial uncoupling proteins,['UCP2']
1868,Uncoupling protein 3,Mitochondrial uncoupling proteins,['UCP3']
1869,Uncoupling protein 5,Mitochondrial uncoupling proteins,['SLC25A14']
1870,KMCP1,Mitochondrial uncoupling proteins,['ENSACAG00000006577']
1871,NET,Monoamine transporter subfamily,['SLC6A2']
1872,SERT,Monoamine transporter subfamily,['SLC6A4']
1873,sodium/potassium-transporting ATPase subunit α-1,Na+/K+-ATPases,['ATP1A1']
1874,sodium/potassium-transporting ATPase subunit α-2,Na+/K+-ATPases,['ENSACAG00000015855']
1875,sodium/potassium-transporting ATPase subunit α-3,Na+/K+-ATPases,['ENSACAG00000015035']
1876,sodium/potassium-transporting ATPase subunit β-1,Na+/K+-ATPases,['ATP1B1']
1877,sodium/potassium-transporting ATPase subunit β-2,Na+/K+-ATPases,['ATP1B2']
1878,sodium/potassium-transporting ATPase subunit β-3,Na+/K+-ATPases,['ATP1B3']
1879,B0AT1,Neutral amino acid transporter subfamily,['SLC6A19']
1880,B0AT2,Neutral amino acid transporter subfamily,['SLC6A15']
1881,NTT4,Neutral amino acid transporter subfamily,['SLC6A17']
1882,SIT1,Neutral amino acid transporter subfamily,['SLC6A20']
1883,Organic anion transporter 2,Organic anion transporters (OATs),['SLC22A7']
1884,Organic anion transporter 3,Organic anion transporters (OATs),"['ENSACAG00000006380', 'ENSACAG00000013956', 'ENSACAG00000024988', 'ENSACAG00000026822']"
1885,Organic cation transporter 2,Organic cation transporters (OCT),"['ENSACAG00000003452', 'ENSACAG00000003650']"
1886,Organic cation transporter 3,Organic cation transporters (OCT),['SLC22A3']
1887,Organic cation/carnitine transporter 2,Organic zwitterions/cation transporters (OCTN),"['ENSACAG00000012596', 'ENSACAG00000025303']"
1888,Organic cation transporter-like 3,Orphan or poorly characterized SLC22 family members,"['ENSACAG00000009777', 'ENSACAG00000024540']"
1889,Fly-like putative transporter 1,Orphan or poorly characterized SLC22 family members,['SLC22A15']
1890,Brain-type organic cation transporter,Orphan or poorly characterized SLC22 family members,['SLC22A17']
1891,Organic cation transporter-like 2,Orphan or poorly characterized SLC22 family members,['SLC22A18']
1892,SLC22A23,Orphan or poorly characterized SLC22 family members,['SLC22A23']
1893,Probable sodium-coupled neutral amino acid transporter 6,Orphan SLC38 transporters,['SLC38A6']
1894,Putative sodium-coupled neutral amino acid transporter 7,Orphan SLC38 transporters,['SLC38A7']
1895,Putative sodium-coupled neutral amino acid transporter 8,Orphan SLC38 transporters,['SLC38A8']
1896,Putative sodium-coupled neutral amino acid transporter 9,Orphan SLC38 transporters,['SLC38A9']
1897,Putative sodium-coupled neutral amino acid transporter 10,Orphan SLC38 transporters,['SLC38A10']
1898,Putative sodium-coupled neutral amino acid transporter 11,Orphan SLC38 transporters,['SLC38A11']
1899,Prestin,Other SLC26 anion exchangers,['SLC26A5']
1900,Tat1,Other SLC26 anion exchangers,['ENSACAG00000008311']
1901,SLC26A10,Other SLC26 anion exchangers,['SLC26A10']
1902,KBAT,Other SLC26 anion exchangers,['SLC26A11']
1903,Phospholipid-transporting ATPase IA,Phospholipid-transporting ATPases,['ATP8A1']
1904,Phospholipid-transporting ATPase IC,Phospholipid-transporting ATPases,['ATP8B1']
1905,Phospholipid-transporting ATPase ID,Phospholipid-transporting ATPases,['ATP8B2']
1906,Probable phospholipid-transporting ATPase IIA,Phospholipid-transporting ATPases,"['ENSACAG00000006130', 'ENSACAG00000012763']"
1907,Probable phospholipid-transporting ATPase IIB,Phospholipid-transporting ATPases,['ATP9B']
1908,Probable phospholipid-transporting ATPase VA,Phospholipid-transporting ATPases,['ATP10A']
1909,Probable phospholipid-transporting ATPase VB,Phospholipid-transporting ATPases,['ATP10B']
1910,Probable phospholipid-transporting ATPase VD,Phospholipid-transporting ATPases,['ENSACAG00000007038']
1911,Probable phospholipid-transporting ATPase IH,Phospholipid-transporting ATPases,['ATP11A']
1912,Probable phospholipid-transporting ATPase IF,Phospholipid-transporting ATPases,['ATP11B']
1913,Phospholipid-transporting ATPase IG,Phospholipid-transporting ATPases,['ATP11C']
1914,Proton myo-inositol cotransporter,Proton-coupled inositol transporter,['SLC2A13']
1915,Sat-1,Selective sulphate transporters,['SLC26A1']
1916,DTDST,Selective sulphate transporters,['SLC26A2']
1917,Sialin,Sialic acid transporter,['SLC17A5']
1918,Sodium/bile acid and sulphated solute cotransporter 1,SLC10 family of sodium-bile acid co-transporters,['SLC10A1']
1919,Sodium/bile acid and sulphated solute cotransporter 2,SLC10 family of sodium-bile acid co-transporters,['SLC10A2']
1920,Sodium/bile acid and sulphated solute cotransporter 3,SLC10 family of sodium-bile acid co-transporters,['SLC10A3']
1921,Sodium/bile acid and sulphated solute cotransporter 4,SLC10 family of sodium-bile acid co-transporters,['SLC10A4']
1922,Sodium/bile acid and sulphated solute cotransporter 7,SLC10 family of sodium-bile acid co-transporters,['SLC10A7']
1923,NRAMP1,SLC11 family of proton-coupled metal ion transporters,['SLC11A1']
1924,DMT1,SLC11 family of proton-coupled metal ion transporters,['SLC11A2']
1925,Kidney-specific Na-K-Cl symporter,SLC12 family of cation-coupled chloride transporters,"['ENSACAG00000004898', 'ENSACAG00000028209']"
1926,Basolateral Na-K-Cl symporter,SLC12 family of cation-coupled chloride transporters,['SLC12A2']
1927,Na-Cl symporter,SLC12 family of cation-coupled chloride transporters,['SLC12A3']
1928,K-Cl cotransporter 1,SLC12 family of cation-coupled chloride transporters,['SLC12A4']
1929,K-Cl cotransporter 2,SLC12 family of cation-coupled chloride transporters,"['ENSACAG00000007138', 'ENSACAG00000014799']"
1930,K-Cl cotransporter 3,SLC12 family of cation-coupled chloride transporters,['SLC12A6']
1931,K-Cl cotransporter 4,SLC12 family of cation-coupled chloride transporters,['SLC12A7']
1932,Cation-chloride cotransporter 9,SLC12 family of cation-coupled chloride transporters,"['ENSACAG00000010111', 'ENSACAG00000025893']"
1933,Cation-chloride cotransporter 6,SLC12 family of cation-coupled chloride transporters,['SLC12A9']
1934,Na+/sulfate cotransporter,SLC13 family of sodium-dependent sulphate/carboxylate transporters,['SLC13A1']
1935,Na+/dicarboxylate cotransporter 1,SLC13 family of sodium-dependent sulphate/carboxylate transporters,['SLC13A2']
1936,Na+/dicarboxylate cotransporter 3,SLC13 family of sodium-dependent sulphate/carboxylate transporters,['SLC13A3']
1937,Na+/sulfate cotransporter,SLC13 family of sodium-dependent sulphate/carboxylate transporters,['SLC13A4']
1938,Na+/citrate cotransporter,SLC13 family of sodium-dependent sulphate/carboxylate transporters,['SLC13A5']
1939,Kidney urea transporter,SLC14 family of facilitative urea transporters,"['SLC14A2', 'SLC14A2']"
1940,Peptide transporter 1,SLC15 family of peptide transporters,['SLC15A1']
1941,Peptide transporter 2,SLC15 family of peptide transporters,['SLC15A2']
1942,Peptide transporter 3,SLC15 family of peptide transporters,['SLC15A3']
1943,Peptide transporter 4,SLC15 family of peptide transporters,['SLC15A4']
1944,Monocarboxylate transporter 1,SLC16 family of monocarboxylate transporters,['SLC16A1']
1945,Monocarboxylate transporter 2,SLC16 family of monocarboxylate transporters,['SLC16A7']
1946,Monocarboxylate transporter 3,SLC16 family of monocarboxylate transporters,['SLC16A8']
1947,Monocarboxylate transporter 4,SLC16 family of monocarboxylate transporters,['SLC16A3']
1948,Monocarboxylate transporter 5,SLC16 family of monocarboxylate transporters,['SLC16A4']
1949,Monocarboxylate transporter 6,SLC16 family of monocarboxylate transporters,['SLC16A5']
1950,Monocarboxylate transporter 7,SLC16 family of monocarboxylate transporters,['SLC16A6']
1951,Monocarboxylate transporter 8,SLC16 family of monocarboxylate transporters,['SLC16A2']
1952,Monocarboxylate transporter 10,SLC16 family of monocarboxylate transporters,['SLC16A10']
1953,Monocarboxylate transporter 12,SLC16 family of monocarboxylate transporters,['SLC16A12']
1954,Monocarboxylate transporter 13,SLC16 family of monocarboxylate transporters,['SLC16A13']
1955,Monocarboxylate transporter 14,SLC16 family of monocarboxylate transporters,['SLC16A14']
1956,Vesicular monoamine transporter 1,SLC18 family of vesicular amine transporters,['SLC18A1']
1957,Vesicular monoamine transporter 2,SLC18 family of vesicular amine transporters,['SLC18A2']
1958,Vesicular acetylcholine transporter,SLC18 family of vesicular amine transporters,['SLC18A3']
1959,Vesicular polyamine transporter,SLC18 family of vesicular amine transporters,['SLC18B1']
1960,Reduced folate transporter 1,SLC19 family of vitamin transporters,['SLC19A1']
1961,Thiamine transporter 1,SLC19 family of vitamin transporters,['SLC19A2']
1962,Thiamine transporter 2,SLC19 family of vitamin transporters,['ENSACAG00000022448']
1963,Sodium-dependent phosphate transporter 2,SLC20 family of sodium-dependent phosphate transporters,['SLC20A2']
1964,Sodium-dependent vitamin C transporter 1,SLC23 family of ascorbic acid transporters,['SLC23A1']
1965,Sodium-dependent vitamin C transporter 2,SLC23 family of ascorbic acid transporters,['SLC23A2']
1966,Sodium-dependent vitamin C transporter 3,SLC23 family of ascorbic acid transporters,['SLC23A3']
1967,Sodium-dependent nucleobase transporter,SLC23 family of ascorbic acid transporters,['ENSACAG00000011027']
1968,Sodium/potassium/calcium exchanger 2,SLC24 family of sodium/potassium/calcium exchangers,['SLC24A2']
1969,Sodium/potassium/calcium exchanger 3,SLC24 family of sodium/potassium/calcium exchangers,['SLC24A3']
1970,Sodium/potassium/calcium exchanger 4,SLC24 family of sodium/potassium/calcium exchangers,['SLC24A4']
1971,Sodium/potassium/calcium exchanger 5,SLC24 family of sodium/potassium/calcium exchangers,['SLC24A5']
1972,Sodium/potassium/calcium exchanger 6,SLC24 family of sodium/potassium/calcium exchangers,['SLC8B1']
1973,Fatty acid transport protein 1,SLC27 family of fatty acid transporters,['SLC27A1']
1974,Fatty acid transport protein 3,SLC27 family of fatty acid transporters,['ENSACAG00000013592']
1975,Fatty acid transport protein 4,SLC27 family of fatty acid transporters,['SLC27A4']
1976,Fatty acid transport protein 5,SLC27 family of fatty acid transporters,"['ENSACAG00000010549', 'ENSACAG00000011641', 'ENSACAG00000022906']"
1977,Fatty acid transport protein 6,SLC27 family of fatty acid transporters,['SLC27A6']
1978,Sodium/nucleoside cotransporter 1,SLC28 family,['ENSACAG00000006314']
1979,Sodium/nucleoside cotransporter 2,SLC28 family,['ENSACAG00000006314']
1980,Solute carrier family 28 member 3,SLC28 family,['SLC28A3']
1981,Equilibrative nucleoside transporter 1,SLC29 family,['SLC29A1']
1982,Equilibrative nucleoside transporter 3,SLC29 family,['SLC29A3']
1983,Plasma membrane monoamine transporter,SLC29 family,['SLC29A4']
1984,Zinc transporter 1,SLC30 zinc transporter family,['SLC30A1']
1985,Zinc transporter 2,SLC30 zinc transporter family,['SLC30A2']
1986,Zinc transporter 3,SLC30 zinc transporter family,['SLC30A3']
1987,Zinc transporter 4,SLC30 zinc transporter family,['SLC30A4']
1988,Zinc transporter 5,SLC30 zinc transporter family,['SLC30A5']
1989,Zinc transporter 6,SLC30 zinc transporter family,['SLC30A6']
1990,Zinc transporter 7,SLC30 zinc transporter family,['SLC30A7']
1991,Zinc transporter 8,SLC30 zinc transporter family,['SLC30A8']
1992,Zinc transporter 9,SLC30 zinc transporter family,['SLC30A9']
1993,Zinc transporter 10,SLC30 zinc transporter family,['SLC30A10']
1994,Copper transporter 1,SLC31 family of copper transporters,['SLC31A1']
1995,Vesicular inhibitory amino acid transporter,SLC32 vesicular inhibitory amino acid transporter,['SLC32A1']
1996,AcetylCoA transporter,SLC33 acetylCoA transporter,['ENSACAG00000000483']
1997,Sodium phosphate 1,SLC34 family of sodium phosphate co-transporters,['SLC34A1']
1998,Sodium phosphate 2,SLC34 family of sodium phosphate co-transporters,['SLC34A2']
1999,CMP-sialic acid transporter,SLC35 family of nucleotide sugar transporters,['SLC35A1']
2000,UDP-galactose transporter,SLC35 family of nucleotide sugar transporters,['SLC35A2']
2001,UDP-N-acetylglucosamine transporter,SLC35 family of nucleotide sugar transporters,['SLC35A3']
2002,MGC2541,SLC35 family of nucleotide sugar transporters,['SLC35A4']
2003,FLJ11130,SLC35 family of nucleotide sugar transporters,['SLC35A5']
2004,UGTREL1,SLC35 family of nucleotide sugar transporters,['SLC35B1']
2005,PAPS transporter 1,SLC35 family of nucleotide sugar transporters,['SLC35B2']
2006,PAPS transporter 2,SLC35 family of nucleotide sugar transporters,['SLC35B3']
2007,YEA,SLC35 family of nucleotide sugar transporters,['SLC35B4']
2008,GDP-Fucose transporter,SLC35 family of nucleotide sugar transporters,['SLC35C1']
2009,OVCOV1,SLC35 family of nucleotide sugar transporters,['SLC35C2']
2010,UDP-glucuronic acid/UDP-N-acetylgalactosamine dual transporter,SLC35 family of nucleotide sugar transporters,['SLC35D1']
2011,HFRC1,SLC35 family of nucleotide sugar transporters,['ENSACAG00000012938']
2012,Fringe connection-like protein 1,SLC35 family of nucleotide sugar transporters,['SLC35D3']
2013,solute carrier family 35 member E1,SLC35 family of nucleotide sugar transporters,['ENSACAG00000011764']
2014,solute carrier family 35 member E2B,SLC35 family of nucleotide sugar transporters,"['ENSACAG00000011609', 'ENSACAG00000025582']"
2015,solute carrier family 35 member E4,SLC35 family of nucleotide sugar transporters,['SLC35E4']
2016,solute carrier family 35 member F1,SLC35 family of nucleotide sugar transporters,['SLC35F1']
2017,solute carrier family 35 member F2,SLC35 family of nucleotide sugar transporters,['SLC35F2']
2018,solute carrier family 35 member F4,SLC35 family of nucleotide sugar transporters,['SLC35F4']
2019,solute carrier family 35 member F5,SLC35 family of nucleotide sugar transporters,['SLC35F5']
2020,solute carrier family 35 member F6,SLC35 family of nucleotide sugar transporters,['SLC35F6']
2021,solute carrier family 35 member G1,SLC35 family of nucleotide sugar transporters,['SLC35G1']
2022,solute carrier family 35 member G2,SLC35 family of nucleotide sugar transporters,['SLC35G2']
2023,solute carrier family 35 member G6,SLC35 family of nucleotide sugar transporters,['ENSACAG00000014557']
2024,Proton-coupled Amino acid Transporter 1,SLC36 family of proton-coupled amino acid transporters,['SLC36A1']
2025,Proton-coupled Amino acid Transporter 2,SLC36 family of proton-coupled amino acid transporters,['ENSACAG00000028316']
2026,Proton-coupled Amino acid Transporter 3,SLC36 family of proton-coupled amino acid transporters,['ENSACAG00000028316']
2027,Proton-coupled Amino acid Transporter 4,SLC36 family of proton-coupled amino acid transporters,['SLC36A4']
2028,Glycerol-3-phosphate transporter,SLC37 family of phosphosugar/phosphate exchangers,['SLC37A1']
2029,Sugar phosphate exchanger 2,SLC37 family of phosphosugar/phosphate exchangers,['SLC37A2']
2030,Glucose-6-phosphate transporter,SLC37 family of phosphosugar/phosphate exchangers,['SLC37A4']
2031,Zinc transporter 1,SLC39 family of metal ion transporters,['SLC39A1']
2032,Zinc transporter 2,SLC39 family of metal ion transporters,['SLC39A2']
2033,Zinc transporter 4,SLC39 family of metal ion transporters,"['ENSACAG00000009762', 'ENSACAG00000027233']"
2034,Zinc transporter 5,SLC39 family of metal ion transporters,['SLC39A5']
2035,Zinc transporter 6,SLC39 family of metal ion transporters,['SLC39A6']
2036,Zinc transporter 8,SLC39 family of metal ion transporters,['SLC39A8']
2037,Zinc transporter 9,SLC39 family of metal ion transporters,['SLC39A9']
2038,Zinc transporter 10,SLC39 family of metal ion transporters,['SLC39A10']
2039,Zinc transporter 11,SLC39 family of metal ion transporters,['SLC39A11']
2040,Zinc transporter 12,SLC39 family of metal ion transporters,['ENSACAG00000028279']
2041,Zinc transporter 13,SLC39 family of metal ion transporters,['SLC39A13']
2042,Zinc transporter 14,SLC39 family of metal ion transporters,['SLC39A14']
2043,rBAT,SLC3 family,['SLC3A1']
2044,4F2hc,SLC3 family,['SLC3A2']
2045,Ferroportin,SLC40 iron transporter,"['SLC40A1', 'SLC40A1']"
2046,Solute carrier family 41 member 1,SLC41 family of divalent cation transporters,['SLC41A1']
2047,Solute carrier family 41 member 2,SLC41 family of divalent cation transporters,['SLC41A2']
2048,Solute carrier family 41 member 3,SLC41 family of divalent cation transporters,['SLC41A3']
2049,Ammonium transporter Rh type A,SLC42 family of Rhesus glycoprotein ammonium transporters,['RHAG']
2050,Ammonium transporter Rh type C,SLC42 family of Rhesus glycoprotein ammonium transporters,['RHCG']
2051,L-type amino acid transporter 3,SLC43 family of large neutral amino acid transporters,['SLC43A1']
2052,L-type amino acid transporter 4,SLC43 family of large neutral amino acid transporters,['SLC43A2']
2053,Solute carrier family 43 member 3,SLC43 family of large neutral amino acid transporters,['SLC43A3']
2054,Choline transporter-like 1,SLC44 choline transporter-like family,['SLC44A1']
2055,Choline transporter-like 2,SLC44 choline transporter-like family,['SLC44A2']
2056,Choline transporter-like 3,SLC44 choline transporter-like family,['SLC44A3']
2057,Choline transporter-like 4,SLC44 choline transporter-like family,['SLC44A4']
2058,Proton-associated sugar transporter A,SLC45 family of putative sugar transporters,['SLC45A1']
2059,Solute carrier family 45 member 3,SLC45 family of putative sugar transporters,"['ENSACAG00000012373', 'ENSACAG00000027261']"
2060,Solute carrier family 45 member 4,SLC45 family of putative sugar transporters,['SLC45A4']
2061,Proton-coupled folate transporter,SLC46 family of folate transporters,['SLC46A1']
2062,Thymic stromal co-transporter,SLC46 family of folate transporters,['SLC46A2']
2063,SLC46A3,SLC46 family of folate transporters,['SLC46A3']
2064,MATE2,SLC47 family of multidrug and toxin extrusion transporters,['ENSACAG00000015885']
2065,Heme transporter,SLC48 heme transporter,['SLC48A1']
2066,"Feline leukemia virus subgroup C cellular receptor family, member 2",SLC49 family of FLVCR-related heme transporters,['FLVCR2']
2067,Major facilitator superfamily domain containing 7,SLC49 family of FLVCR-related heme transporters,['SLC49A3']
2068,Disrupted in renal carcinoma 2,SLC49 family of FLVCR-related heme transporters,['SLC49A4']
2069,Organic solute transporter subunit α,SLC51 family of steroid-derived molecule transporters,['ENSACAG00000006992']
2070,solute carrier family 52 member 2,SLC52 family of riboflavin transporters,['ENSACAG00000000361']
2071,solute carrier family 52 member 3,SLC52 family of riboflavin transporters,['SLC52A3']
2072,xenotropic and polytropic retrovirus receptor 1,SLC53 Phosphate carriers,['XPR1']
2073,mitochondrial pyruvate carrier 1,SLC54 Mitochondrial pyruvate carriers,['MPC1']
2074,mitochondrial pyruvate carrier 2,SLC54 Mitochondrial pyruvate carriers,['MPC2']
2075,leucine zipper and EF-hand containing transmembrane protein 1,SLC55 Mitochondrial cation/proton exchangers,['LETM1']
2076,leucine zipper and EF-hand containing transmembrane protein 2,SLC55 Mitochondrial cation/proton exchangers,['LETM2']
2077,LETM1 domain containing 1,SLC55 Mitochondrial cation/proton exchangers,['LETMD1']
2078,sideroflexin 1,SLC56 Sideroflexins,['SFXN1']
2079,sideroflexin 2,SLC56 Sideroflexins,"['SFXN2', 'SFXN2']"
2080,sideroflexin 3,SLC56 Sideroflexins,['SFXN3']
2081,sideroflexin 5,SLC56 Sideroflexins,['SFXN5']
2082,NIPA magnesium transporter 1,SLC57 NiPA-like magnesium transporter family,['NIPA1']
2083,NIPA magnesium transporter 2,SLC57 NiPA-like magnesium transporter family,['NIPA2']
2084,NIPA like domain containing 1,SLC57 NiPA-like magnesium transporter family,['NIPAL1']
2085,NIPA like domain containing 2,SLC57 NiPA-like magnesium transporter family,['NIPAL2']
2086,NIPA like domain containing 3,SLC57 NiPA-like magnesium transporter family,['ENSACAG00000017845']
2087,NIPA like domain containing 4,SLC57 NiPA-like magnesium transporter family,['NIPAL4']
2088,magnesium transporter 1,SLC58 MagT-like magnesium transporter family,['MAGT1']
2089,tumor suppressor candidate 3,SLC58 MagT-like magnesium transporter family,['TUSC3']
2090,major facilitator superfamily domain containing 2A,SLC59 Sodium-dependent lysophosphatidylcholine symporter family,['MFSD2A']
2091,major facilitator superfamily domain containing 2B,SLC59 Sodium-dependent lysophosphatidylcholine symporter family,['MFSD2B']
2092,major facilitator superfamily domain containing 4A,SLC60 Glucose transporters,['MFSD4A']
2093,major facilitator superfamily domain containing 4B,SLC60 Glucose transporters,['MFSD4B']
2094,major facilitator superfamily domain containing 5,SLC61 Molybdate transporter family,['MFSD5']
2095,ANKH inorganic pyrophosphate transport regulator,SLC62 Pyrophosphate transporters,['ANKH']
2096,sphingolipid transporter 1 (putative),SLC63 Sphingosine phosphate transporters,['SPNS1']
2097,sphingolipid transporter 3 (putative),SLC63 Sphingosine phosphate transporters,['SPNS3']
2098,transmembrane protein 165,SLC64 Golgi Ca2+/H+ exchangers,['TMEM165']
2099,NPC intracellular cholesterol transporter 1,SLC65 NPC-type cholesterol transporters,['NPC1']
2100,High affinity cationic amino acid transporter 1,SLC7 family,['SLC7A1']
2101,Low affinity cationic amino acid transporter 2,SLC7 family,['SLC7A2']
2102,Cationic amino acid transporter 3,SLC7 family,['SLC7A3']
2103,Cationic amino acid transporter 4,SLC7 family,['SLC7A4']
2104,Probable cationic amino acid transporter,SLC7 family,['SLC7A14']
2105,L-type amino acid transporter 2,SLC7 family,['SLC7A8']
2106,y+L amino acid transporter 1,SLC7 family,['SLC7A7']
2107,y+L amino acid transporter 2,SLC7 family,['SLC7A6']
2108,"b0,+-type amino acid transporter 1",SLC7 family,['SLC7A9']
2109,Asc-type amino acid transporter 1,SLC7 family,['ENSACAG00000002568']
2110,Cystine/glutamate transporter,SLC7 family,['SLC7A11']
2111,AGT1,SLC7 family,"['ENSACAG00000010159', 'ENSACAG00000010295', 'ENSACAG00000012932', 'ENSACAG00000013165']"
2112,Sodium/calcium exchanger 1,SLC8 family of sodium/calcium exchangers,"['ENSACAG00000000609', 'ENSACAG00000026062']"
2113,Sodium/calcium exchanger 2,SLC8 family of sodium/calcium exchangers,['SLC8A2']
2114,Sodium/calcium exchanger 3,SLC8 family of sodium/calcium exchangers,['SLC8A3']
2115,Sodium/hydrogen exchanger 1,SLC9 family of sodium/hydrogen exchangers,['SLC9A1']
2116,Sodium/hydrogen exchanger 2,SLC9 family of sodium/hydrogen exchangers,['SLC9A2']
2117,Sodium/hydrogen exchanger 3,SLC9 family of sodium/hydrogen exchangers,['SLC9A3']
2118,Sodium/hydrogen exchanger 4,SLC9 family of sodium/hydrogen exchangers,['ENSACAG00000014191']
2119,Sodium/hydrogen exchanger 6,SLC9 family of sodium/hydrogen exchangers,['SLC9A6']
2120,Sodium/hydrogen exchanger 7,SLC9 family of sodium/hydrogen exchangers,"['ENSACAG00000012110', 'ENSACAG00000025134']"
2121,Sodium/hydrogen exchanger 8,SLC9 family of sodium/hydrogen exchangers,['SLC9A8']
2122,Sodium/hydrogen exchanger 9,SLC9 family of sodium/hydrogen exchangers,['SLC9A9']
2123,Sodium/hydrogen exchanger 10,SLC9 family of sodium/hydrogen exchangers,['ENSACAG00000014191']
2124,OATP1C1,SLCO family of organic anion transporting polypeptides,['SLCO1C1']
2125,OATP2A1,SLCO family of organic anion transporting polypeptides,['SLCO2A1']
2126,OATP2B1,SLCO family of organic anion transporting polypeptides,['ENSACAG00000013596']
2127,OATP3A1,SLCO family of organic anion transporting polypeptides,['SLCO3A1']
2128,OATP4A1,SLCO family of organic anion transporting polypeptides,['SLCO4A1']
2129,OATP4C1,SLCO family of organic anion transporting polypeptides,['ENSACAG00000029435']
2130,OATP5A1,SLCO family of organic anion transporting polypeptides,['SLCO5A1']
2131,OATP6A1,SLCO family of organic anion transporting polypeptides,['ENSACAG00000029435']
2132,Electrogenic sodium bicarbonate cotransporter 1,Sodium-dependent HCO3- transporters,['SLC4A4']
2133,Electrogenic sodium bicarbonate cotransporter 4,Sodium-dependent HCO3- transporters,"['ENSACAG00000006200', 'ENSACAG00000016054']"
2134,Electroneutral sodium bicarbonate cotransporter 1,Sodium-dependent HCO3- transporters,['SLC4A7']
2135,Electroneutral sodium bicarbonate cotransporter 2,Sodium-dependent HCO3- transporters,['SLC4A10']
2136,NBCBE,Sodium-dependent HCO3- transporters,"['ENSACAG00000000884', 'ENSACAG00000011281']"
2137,NaBC1,Sodium-dependent HCO3- transporters,['SLC4A11']
2138,SGLT6,Sodium myo-inositol cotransporter transporters,['SLC5A11']
2139,SMVT,"Sodium iodide symporter, sodium-dependent multivitamin transporter and sodium-coupled monocarboxylate transporters",['SLC5A6']
2140,SMCT1,"Sodium iodide symporter, sodium-dependent multivitamin transporter and sodium-coupled monocarboxylate transporters","['ENSACAG00000011810', 'ENSACAG00000012014']"
2141,SMCT2,"Sodium iodide symporter, sodium-dependent multivitamin transporter and sodium-coupled monocarboxylate transporters",['SLC5A12']
2142,sodium-coupled neutral amino acid transporter 1,System A-like transporters,['SLC38A1']
2143,sodium-coupled neutral amino acid transporter 2,System A-like transporters,['SLC38A2']
2144,sodium-coupled neutral amino acid transporter 4,System A-like transporters,['SLC38A4']
2145,Sodium-coupled neutral amino acid transporter 3,System N-like transporters,['SLC38A3']
2146,Sodium-coupled neutral amino acid transporter 5,System N-like transporters,['SLC38A5']
2147,Vesicular glutamate transporter 1,Vesicular glutamate transporters (VGLUTs),['SLC17A7']
2148,Vesicular glutamate transporter 2,Vesicular glutamate transporters (VGLUTs),['SLC17A6']
2149,Vesicular glutamate transporter 3,Vesicular glutamate transporters (VGLUTs),['SLC17A8']
2150,Vesicular nucleotide transporter,Vesicular nucleotide transporter,['SLC17A9']
2151,V-type ATPase V1 motor A subunit,V-type ATPase,['ATP6V1A']
2152,V-type ATPase V1 motor B1 subunit,V-type ATPase,['ENSACAG00000007860']
2153,V-type ATPase V1 motor B2 subunit,V-type ATPase,['ATP6V1B2']
2154,V-type ATPase V1 motor C1 subunit,V-type ATPase,['ATP6V1C1']
